dataset,task,thermometer_type,thermometer_size,address_size,hash_mode,num_hashes,filter_size,accuracy,f1_macro,f1_weighted,auc_roc,train_time_s,infer_latency_us,memory_kb
Fridge,multiclass,Gaussian,16,4,h3,8,64,0.3392857142857143,0.10395427748494837,0.22174395670165886,0.4992578774188761,0.01867,14.883,0.1
Fridge,multiclass,Gaussian,16,4,h3,8,256,0.3212616822429907,0.11341700040068432,0.22656562411966158,0.5071452550090364,0.01994,13.4913,0.1
Fridge,multiclass,Gaussian,16,4,h3,8,1024,0.2970627503337784,0.10845841103960105,0.21705912115946693,0.49970157342755683,0.0194,15.1,0.1
Fridge,multiclass,Gaussian,16,8,murmur,2,16,0.3403704939919893,0.09642656442420997,0.21522080794999823,0.49614329842954097,0.01292,9.1576,0.1
Fridge,multiclass,Gaussian,16,8,murmur,2,64,0.3275200267022697,0.09725308596847945,0.21360330701835414,0.5019562331165462,0.0137,8.6716,0.1
Fridge,multiclass,Gaussian,16,8,murmur,2,256,0.32401535380507346,0.09674145101793816,0.21191260070446719,0.5041173865516146,0.01295,8.5872,0.1
Fridge,multiclass,Gaussian,16,8,murmur,2,1024,0.36031375166889185,0.08777152674586035,0.21127762908336403,0.4977265670471206,0.01271,8.5287,0.1
Fridge,multiclass,Gaussian,16,8,murmur,4,16,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.49959272561878004,0.01305,8.8832,0.1
Fridge,multiclass,Gaussian,16,8,murmur,4,64,0.33828437917222964,0.09968809269453394,0.21752185247048092,0.5086668228417521,0.01274,8.9819,0.1
Fridge,multiclass,Gaussian,16,8,murmur,4,256,0.3550567423230975,0.09564592780756552,0.21736286999497273,0.4997968022572485,0.01327,8.5265,0.1
Fridge,multiclass,Gaussian,16,8,murmur,4,1024,0.3621495327102804,0.09163108780684273,0.2149719446808255,0.5072410679757804,0.01334,8.365,0.1
Fridge,multiclass,Gaussian,16,8,murmur,8,16,0.3379506008010681,0.10489667883226583,0.22229215518059875,0.4998167666308647,0.01435,9.0456,0.1
Fridge,multiclass,Gaussian,16,8,murmur,8,64,0.34687917222963954,0.09807863967970512,0.2170135433980825,0.49953994360736037,0.01275,8.8697,0.1
Fridge,multiclass,Gaussian,16,8,murmur,8,256,0.3311081441922563,0.10679700104685508,0.22257271694737166,0.5002079530748139,0.01327,8.755,0.1
Fridge,multiclass,Gaussian,16,8,murmur,8,1024,0.34771361815754337,0.09649120797074416,0.21653820210270655,0.5046889035344897,0.01373,8.6696,0.1
Fridge,multiclass,Gaussian,16,8,simhash,2,16,0.36932576769025366,0.08391892839417288,0.2091645157698571,0.5078298878154801,0.04077,17.1726,0.1
Fridge,multiclass,Gaussian,16,8,simhash,2,64,0.3482977303070761,0.09953146629504898,0.21889660685403087,0.500272760647332,0.04121,16.188,0.1
Fridge,multiclass,Gaussian,16,8,simhash,2,256,0.31300066755674233,0.10958599926752798,0.22128338645611612,0.49610610852070625,0.04121,16.7235,0.1
Fridge,multiclass,Gaussian,16,8,simhash,2,1024,0.35897863818424564,0.08554685603568533,0.20873236433575754,0.5023089939017873,0.04217,16.9773,0.1
Fridge,multiclass,Gaussian,16,8,simhash,4,16,0.33611481975967955,0.10398578498531888,0.2186736101021596,0.49994457158858807,0.04383,17.6802,0.1
Fridge,multiclass,Gaussian,16,8,simhash,4,64,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5030649786874057,0.04436,16.8374,0.1
Fridge,multiclass,Gaussian,16,8,simhash,4,256,0.3638184245660881,0.08389045822487078,0.2082888494964183,0.5009726009511511,0.04522,16.8238,0.1
Fridge,multiclass,Gaussian,16,8,simhash,4,1024,0.36932576769025366,0.08391892839417288,0.2091645157698571,0.5027483333123004,0.04233,17.3429,0.1
Fridge,multiclass,Gaussian,16,8,simhash,8,16,0.3298564753004005,0.10508506087799552,0.2210689434659317,0.5020398423122486,0.04325,18.4454,0.1
Fridge,multiclass,Gaussian,16,8,simhash,8,64,0.33619826435246997,0.09695019144407412,0.2145467468158742,0.49301647067534393,0.04493,17.1725,0.1
Fridge,multiclass,Gaussian,16,8,simhash,8,256,0.36932576769025366,0.08391892839417288,0.2091645157698571,0.5026405171715812,0.04633,16.628,0.1
Fridge,multiclass,Gaussian,16,8,simhash,8,1024,0.36164886515353806,0.0910934276283887,0.21447394223429814,0.49811973737142307,0.04446,17.2839,0.1
Fridge,multiclass,Gaussian,16,8,h3,2,16,0.3046562082777036,0.12036293716632933,0.2287011839767927,0.5016385562182709,0.01386,8.6017,0.1
Fridge,multiclass,Gaussian,16,8,h3,2,64,0.3480473965287049,0.09955663798735404,0.21922403447707264,0.5040542993208966,0.01295,8.7243,0.1
Fridge,multiclass,Gaussian,16,8,h3,2,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5011071057180253,0.0132,8.4698,0.1
Fridge,multiclass,Gaussian,16,8,h3,2,1024,0.3548898531375167,0.08659770640950824,0.20905524444605755,0.5026901268404848,0.01279,8.3594,0.1
Fridge,multiclass,Gaussian,16,8,h3,4,16,0.319175567423231,0.10405892491800936,0.21859986912681922,0.4984215721822016,0.01358,9.0203,0.1
Fridge,multiclass,Gaussian,16,8,h3,4,64,0.34078771695594123,0.09449050330127148,0.2132007956924422,0.49594849162683047,0.0195,9.2976,0.1
Fridge,multiclass,Gaussian,16,8,h3,4,256,0.34604472630173566,0.09609008221658641,0.21609714900074709,0.4947818816884743,0.01338,8.7208,0.1
Fridge,multiclass,Gaussian,16,8,h3,4,1024,0.3296061415220294,0.09944232398078422,0.21607585838074583,0.49797631539988624,0.01394,8.6314,0.1
Fridge,multiclass,Gaussian,16,8,h3,8,16,0.34512683578104136,0.09664959893587799,0.2168056115154528,0.499575498937769,0.01509,9.6166,0.1
Fridge,multiclass,Gaussian,16,8,h3,8,64,0.3426234979973298,0.0989788603236228,0.21808523699349133,0.49174212234568754,0.01482,9.4914,0.1
Fridge,multiclass,Gaussian,16,8,h3,8,256,0.31925901201602136,0.10541516592409957,0.21999186384527045,0.49745533260246955,0.01444,9.0898,0.1
Fridge,multiclass,Gaussian,16,8,h3,8,1024,0.37016021361815754,0.08380229304676803,0.209366319591952,0.5050220824786658,0.01504,9.537,0.1
Fridge,multiclass,Gaussian,16,16,murmur,2,16,0.3321929238985314,0.10207855022155661,0.21903876383193477,0.4991239921091144,0.01169,6.6108,0.1
Fridge,multiclass,Gaussian,16,16,murmur,2,64,0.367239652870494,0.08574696653425282,0.2105690380816939,0.5042976553383314,0.01182,6.1084,0.1
Fridge,multiclass,Gaussian,16,16,murmur,2,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.49660257955822834,0.01199,6.2192,0.1
Fridge,multiclass,Gaussian,16,16,murmur,2,1024,0.36348464619492654,0.08875206063927644,0.21262953091739933,0.5030949849819696,0.01198,6.2974,0.1
Fridge,multiclass,Gaussian,16,16,murmur,4,16,0.32526702269692925,0.09903488304555531,0.21511332852312062,0.4976550500336486,0.01308,6.6149,0.1
Fridge,multiclass,Gaussian,16,16,murmur,4,64,0.3662383177570093,0.0870766728239536,0.21166865546134084,0.49917276508448094,0.01185,6.4458,0.1
Fridge,multiclass,Gaussian,16,16,murmur,4,256,0.3364485981308411,0.09938354915009741,0.216222255018279,0.49676188186654463,0.01212,6.1711,0.1
Fridge,multiclass,Gaussian,16,16,murmur,4,1024,0.37016021361815754,0.08380229304676803,0.209366319591952,0.4995258671267368,0.01258,6.0714,0.1
Fridge,multiclass,Gaussian,16,16,murmur,8,16,0.32259679572763683,0.10228474872729454,0.21706065113283782,0.5006085684224352,0.01433,6.8715,0.1
Fridge,multiclass,Gaussian,16,16,murmur,8,64,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5003284411475833,0.01208,6.3665,0.1
Fridge,multiclass,Gaussian,16,16,murmur,8,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5024396143302152,0.01341,6.4827,0.1
Fridge,multiclass,Gaussian,16,16,murmur,8,1024,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.4954142303675666,0.01425,6.1965,0.1
Fridge,multiclass,Gaussian,16,16,simhash,2,16,0.33978638184245663,0.10736256974134774,0.2244839351649013,0.5013406909074323,0.04894,16.9939,0.1
Fridge,multiclass,Gaussian,16,16,simhash,2,64,0.36181575433911883,0.09099262012926891,0.21441253958949327,0.5013675379139324,0.04859,16.7979,0.1
Fridge,multiclass,Gaussian,16,16,simhash,2,256,0.36490320427236317,0.0857787580287781,0.20994331778255204,0.49951064983858734,0.04843,16.4024,0.1
Fridge,multiclass,Gaussian,16,16,simhash,2,1024,0.37016021361815754,0.08380229304676803,0.209366319591952,0.5011143737247715,0.04896,16.5617,0.1
Fridge,multiclass,Gaussian,16,16,simhash,4,16,0.3580607476635514,0.09307858059861199,0.2155429917966638,0.5006391178230367,0.04949,16.8531,0.1
Fridge,multiclass,Gaussian,16,16,simhash,4,64,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.4999992519558341,0.05078,16.6875,0.1
Fridge,multiclass,Gaussian,16,16,simhash,4,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5011815978441703,0.06056,16.3289,0.1
Fridge,multiclass,Gaussian,16,16,simhash,4,1024,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.49661606955780935,0.04994,16.5483,0.1
Fridge,multiclass,Gaussian,16,16,simhash,8,16,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.49712507604707923,0.05046,17.2909,0.1
Fridge,multiclass,Gaussian,16,16,simhash,8,64,0.36874165554072097,0.08280658134189256,0.20818991262825634,0.4973165357555045,0.05194,17.5373,0.1
Fridge,multiclass,Gaussian,16,16,simhash,8,256,0.3324432576769025,0.10280902704463606,0.2193135453625869,0.500319868650404,0.05186,16.7697,0.1
Fridge,multiclass,Gaussian,16,16,simhash,8,1024,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.49825585211725265,0.05276,16.5517,0.1
Fridge,multiclass,Gaussian,16,16,h3,2,16,0.335781041388518,0.0955687739248845,0.2135229710621042,0.5040777203081043,0.01234,6.4437,0.1
Fridge,multiclass,Gaussian,16,16,h3,2,64,0.3670727636849132,0.08505227644591118,0.2099864202858162,0.4998316570925973,0.01131,6.3136,0.1
Fridge,multiclass,Gaussian,16,16,h3,2,256,0.36139853137516686,0.08604482413355483,0.2095685200478228,0.5034355239790572,0.01133,5.9834,0.1
Fridge,multiclass,Gaussian,16,16,h3,2,1024,0.3679072096128171,0.08654192339958315,0.21129160161204752,0.49954802125684095,0.01103,5.9306,0.1
Fridge,multiclass,Gaussian,16,16,h3,4,16,0.3516355140186916,0.08885635958964966,0.21099624972277153,0.5003894746975883,0.01955,8.6772,0.1
Fridge,multiclass,Gaussian,16,16,h3,4,64,0.3403704939919893,0.1020963347055556,0.21962444233398445,0.5015277688835452,0.0139,6.6007,0.1
Fridge,multiclass,Gaussian,16,16,h3,4,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.503371792351996,0.01345,6.4343,0.1
Fridge,multiclass,Gaussian,16,16,h3,4,1024,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5016291145416446,0.01276,6.59,0.1
Fridge,multiclass,Gaussian,16,16,h3,8,16,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.5032724058009256,0.01471,7.2067,0.1
Fridge,multiclass,Gaussian,16,16,h3,8,64,0.36356809078771696,0.08722728110385816,0.21129356753940434,0.5039439815158387,0.01553,7.1013,0.1
Fridge,multiclass,Gaussian,16,16,h3,8,256,0.37550066755674233,0.0779977120671127,0.20501735064369575,0.501476798308267,0.01464,7.6777,0.1
Fridge,multiclass,Gaussian,16,16,h3,8,1024,0.36932576769025366,0.08391892839417288,0.2091645157698571,0.5004788586270091,0.01498,6.8023,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,2,16,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.01266,1.2364,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,2,64,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.01343,1.2078,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,2,256,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8764443517101745,0.01493,1.2747,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,2,1024,0.8721019762169561,0.8616698665617508,0.8704087895719835,0.8735562665182919,0.01314,1.2686,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,4,16,0.8686799555137309,0.8591264198118842,0.8675657948126285,0.8539650855473641,0.01359,1.2135,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,4,64,0.8736418855334075,0.8638280489680235,0.8722376750114643,0.8572509389344832,0.01314,1.3573,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,4,256,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8764443517101745,0.01323,1.347,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,4,1024,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8777988593684796,0.01411,1.2958,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,8,16,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.01339,1.5892,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,8,64,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8764443517101745,0.01696,1.3829,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,8,256,0.8766361536487296,0.8663210682882676,0.8748634965402794,0.8581474784006429,0.01491,1.6114,0.1
GPS_Tracker,binary,Distributive,8,4,murmur,8,1024,0.8721019762169561,0.8616698665617508,0.8704087895719835,0.8735562665182919,0.01434,1.5691,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,2,16,0.8743262896740526,0.8640063886297698,0.8726244674832097,0.8562696094341664,0.04065,3.1902,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,2,64,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8764443517101745,0.04104,3.0309,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,2,256,0.8590127470271195,0.845499015285879,0.8560105642162221,0.8584575817993539,0.04324,2.9755,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,2,1024,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.03772,3.1758,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,4,16,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8583714007511476,0.03946,3.2777,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,4,64,0.8574728377106682,0.8439151889569787,0.8544976323528194,0.8571388077464028,0.04087,3.3834,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,4,256,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8974600083460843,0.03955,3.37,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,4,1024,0.8714175720763111,0.8617030675069162,0.8701350567861618,0.8741587919815768,0.03939,3.1196,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,8,16,0.8702198648301822,0.8599031863006809,0.8686489456215603,0.852931175715986,0.04368,3.2192,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,8,64,0.8760373000256652,0.8656513737689093,0.8742445293702682,0.8768224602401817,0.04565,3.3587,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,8,256,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8583714007511476,0.04106,3.5815,0.1
GPS_Tracker,binary,Distributive,8,4,simhash,8,1024,0.8744118401916332,0.8639807147030255,0.8726459283078651,0.8754341354847684,0.04077,3.2397,0.1
GPS_Tracker,binary,Distributive,8,4,h3,2,16,0.7756009923860039,0.7347338873266778,0.7586858588838984,0.7671772924684317,0.01358,1.1652,0.1
GPS_Tracker,binary,Distributive,8,4,h3,2,64,0.8626914192830867,0.8515820713743056,0.8609232335152412,0.8648136195731131,0.01243,1.1719,0.1
GPS_Tracker,binary,Distributive,8,4,h3,2,256,0.8638035760116348,0.8547055751482685,0.8630695150872743,0.8512890681751442,0.01276,1.2483,0.1
GPS_Tracker,binary,Distributive,8,4,h3,2,1024,0.8705620669005047,0.8614477949761132,0.8696226706281108,0.8744662060864594,0.01345,1.499,0.1
GPS_Tracker,binary,Distributive,8,4,h3,4,16,0.8759517495080845,0.865881309051536,0.8743357000561126,0.8772655136705769,0.01446,1.1941,0.1
GPS_Tracker,binary,Distributive,8,4,h3,4,64,0.8641457780819574,0.8526340449042356,0.8621091139323636,0.865416515973478,0.0134,1.2522,0.1
GPS_Tracker,binary,Distributive,8,4,h3,4,256,0.860296004790829,0.8467262424189034,0.8572176429416487,0.8594339809276518,0.01439,1.3015,0.1
GPS_Tracker,binary,Distributive,8,4,h3,4,1024,0.822910428608093,0.7933491266529948,0.8113292987763289,0.8397226781657161,0.01387,1.2502,0.1
GPS_Tracker,binary,Distributive,8,4,h3,8,16,0.8649157327401831,0.8525902204215325,0.8623959312572873,0.8648835412126551,0.01461,1.448,0.1
GPS_Tracker,binary,Distributive,8,4,h3,8,64,0.8209427667037386,0.7917570613945322,0.8096913304933566,0.8123076923076924,0.01499,1.4795,0.1
GPS_Tracker,binary,Distributive,8,4,h3,8,256,0.8766361536487296,0.8663210682882676,0.8748634965402794,0.8774207508384723,0.01455,1.3128,0.1
GPS_Tracker,binary,Distributive,8,4,h3,8,1024,0.860980408931474,0.8472716816721684,0.8577978860126233,0.8835888162470441,0.01551,1.3362,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,2,16,0.866541192574215,0.8543403893432879,0.8640382787574064,0.8666445804547069,0.00866,0.909,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,2,64,0.8750106938146975,0.8645806092553845,0.8732262619619174,0.8564935317846711,0.00883,0.8065,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,2,256,0.8652579348105056,0.8538934381881194,0.8632674048806337,0.866543546467597,0.00839,0.8622,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,2,1024,0.8720164256993754,0.8620558499367816,0.8705830668185437,0.8554723110925643,0.00934,0.8365,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,4,16,0.7379587646505261,0.6614769913482037,0.6984927380022614,0.7215722322684348,0.01178,0.8778,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,4,64,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8583714007511476,0.00901,0.849,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,4,256,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8777988593684796,0.00892,0.9259,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,4,1024,0.8742407391564719,0.8645203058340658,0.8728685157363175,0.858028716712261,0.00876,0.9376,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,8,16,0.7816750791342287,0.7443768320173041,0.7668393149954477,0.7325698830002627,0.00888,1.0085,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,8,64,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8777988593684796,0.00891,0.9063,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,8,256,0.875609547437762,0.8656471108518532,0.8740633822874513,0.877165607950418,0.01068,0.9782,0.1
GPS_Tracker,binary,Distributive,8,8,murmur,8,1024,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8583714007511476,0.00927,0.9585,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,2,16,0.866541192574215,0.8543403893432879,0.8640382787574064,0.8446623236116907,0.02643,2.2735,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,2,64,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.02385,2.0027,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,2,256,0.8742407391564719,0.8645203058340658,0.8728685157363175,0.858028716712261,0.02555,2.0903,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,2,1024,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8766754918780236,0.02442,2.1035,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,4,16,0.811104457181966,0.7836643214952232,0.8013886849018174,0.7699193366408557,0.02625,2.2174,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,4,64,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8780325497287522,0.02592,2.0617,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,4,256,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8572288990896587,0.02598,2.0732,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,4,1024,0.8773205577893747,0.8668975667115157,0.875466023760847,0.8777988593684796,0.02459,2.0697,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,8,16,0.8222260244674481,0.7929247580322688,0.8108440451471647,0.776799786711179,0.0264,2.25,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,8,64,0.8744118401916332,0.8639807147030255,0.8726459283078651,0.8754341354847684,0.02589,2.1909,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,8,256,0.8753528958850201,0.8650759677243083,0.8736421982959618,0.8766754918780236,0.02941,2.1203,0.1
GPS_Tracker,binary,Distributive,8,8,simhash,8,1024,0.8646590811874412,0.8531908432232371,0.8626301122424428,0.8869661983586034,0.02661,2.1637,0.1
GPS_Tracker,binary,Distributive,8,8,h3,2,16,0.8529386602788946,0.8398811489098092,0.850399917055846,0.8540543731936138,0.00925,0.7936,0.1
GPS_Tracker,binary,Distributive,8,8,h3,2,64,0.8725297288048592,0.8632627990047991,0.8714516830772151,0.8758207137447644,0.01247,0.9325,0.1
